Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,DTI_Ratio
47,50487.0,27870.0,835.0,12,Male,Bachelors,San Francisco,Self-Employed,1,0.5520123593725241
41,62084.0,18137.0,398.0,37,Female,High School,San Francisco,Unemployed,0,0.2921317548522187
59,51131.0,3518.0,696.0,0,Male,High School,Chicago,Salaried,1,0.06880231557537354
47,34626.0,22735.0,470.0,38,Female,Masters,New York,Salaried,0,0.6565685736563953
31,53701.0,24823.0,447.0,9,Female,PhD,Chicago,Unemployed,0,0.46223604335034074
23,35071.0,15309.0,422.0,1,Female,Masters,New York,Self-Employed,0,0.436502052919708
20,85087.0,15368.0,411.0,15,Female,Bachelors,New York,Unemployed,0,0.1806130124106807
33,49488.0,38063.0,429.0,36,Male,Masters,Chicago,Salaried,0,0.7691204105962941
24,59676.0,14734.0,367.0,15,Male,Masters,New York,Salaried,0,0.2468957889974362
69,49814.0,11025.0,844.0,22,Female,PhD,San Francisco,Unemployed,0,0.22131887985546522
31,31496.0,20201.0,585.0,25,Female,Bachelors,Chicago,Salaried,0,0.6413626694605835
26,21522.0,24599.0,304.0,15,Female,Bachelors,San Francisco,Unemployed,0,1.1429168796171538
32,61235.0,24259.0,417.0,26,Female,PhD,New York,Salaried,0,0.3961558560323992
38,73240.0,255.0,529.0,29,Male,Bachelors,Houston,Self-Employed,0,0.003481656449256564
52,38978.0,14714.0,459.0,32,Female,High School,Chicago,Self-Employed,0,0.3774853126042228
19,25150.0,29223.0,593.0,31,Female,PhD,Houston,Self-Employed,0,1.1619021112480616
44,45123.0,22614.0,485.0,8,Male,PhD,Houston,Unemployed,0,0.5011523801081464
19,35943.0,10114.0,523.0,10,Female,PhD,Houston,Unemployed,0,0.28138215001112843
52,40245.0,29939.0,451.0,36,Male,High School,Houston,Self-Employed,0,0.7439000149083139
35,59156.0,27719.0,579.0,5,Male,Bachelors,San Francisco,Self-Employed,0,0.4685666954037561
31,49243.0,17627.0,666.0,29,Male,High School,Chicago,Self-Employed,1,0.35795223783608154
37,37557.0,27036.0,427.0,39,Female,High School,San Francisco,Salaried,0,0.719846637201129
35,58828.0,35998.0,650.0,14,Male,High School,New York,Self-Employed,1,0.6119090924544017
27,60003.0,11565.0,446.0,29,Male,Masters,Chicago,Salaried,0,0.19273715085660956
42,44944.0,24444.0,584.0,17,Female,Bachelors,Chicago,Self-Employed,0,0.5438647235510068
19,52069.0,35888.0,768.0,11,Female,Bachelors,San Francisco,Unemployed,0,0.6892260418667179
42,57808.0,25224.0,517.0,3,Female,PhD,New York,Self-Employed,0,0.4363334428895155
50,56392.0,13965.0,735.0,15,Female,PhD,Houston,Salaried,1,0.24763711808203145
53,50609.0,21911.0,444.0,22,Male,Masters,New York,Self-Employed,0,0.432938154514918
48,71489.0,30959.0,576.0,10,Female,High School,San Francisco,Salaried,1,0.4330535739264233
31,58740.0,11874.0,359.0,23,Male,Unknown,San Francisco,Self-Employed,0,0.20214160467135392
18,43240.0,19759.0,674.0,21,Male,Bachelors,San Francisco,Salaried,1,0.4569505793113018
63,43330.0,18052.0,703.0,38,Female,Unknown,Houston,Salaried,1,0.41660704807181925
33,41629.0,14949.0,413.0,14,Female,High School,Chicago,Self-Employed,0,0.35909200096084554
63,59482.0,21932.0,794.0,14,Female,Masters,New York,Self-Employed,1,0.3687103878419044
69,40659.0,19194.0,635.0,9,Female,High School,New York,Unemployed,0,0.4720609936055091
20,43627.0,25147.0,584.0,27,Male,PhD,Houston,Unemployed,0,0.5763958925460714
52,65870.0,29128.0,428.0,35,Female,Masters,San Francisco,Unemployed,0,0.4421976286985168
58,52874.0,9817.0,614.0,16,Male,Masters,New York,Salaried,1,0.1856643026004728
23,67978.0,20540.0,370.0,35,Male,High School,Chicago,Salaried,0,0.30215213521822915
42,61971.0,19575.0,644.0,21,Female,PhD,New York,Unemployed,0,0.3158684567223908
30,32350.0,21627.0,397.0,22,Female,High School,San Francisco,Unemployed,0,0.6685110197520943
51,48468.0,19876.0,599.0,28,Female,PhD,New York,Self-Employed,0,0.4100765437702449
25,64849.0,12155.0,475.0,21,Male,PhD,San Francisco,Unemployed,0,0.1874325366229761
38,49488.0,31638.0,374.0,10,Male,Bachelors,Chicago,Salaried,0,0.6392935803916022
51,56296.0,35046.0,442.0,35,Male,Masters,Houston,Self-Employed,0,0.6225198500808213
21,49411.0,24375.0,322.0,28,Female,PhD,San Francisco,Unemployed,0,0.4933012223751315
42,23678.0,24785.0,480.0,31,Female,High School,San Francisco,Unemployed,0,1.0467080535495588
32,51795.0,21048.0,344.0,13,Female,High School,New York,Unemployed,0,0.40636342574716194
21,37438.0,27754.0,768.0,17,Female,Bachelors,Houston,Self-Employed,0,0.7413125350570261
62,32485.0,455.0,391.0,37,Female,Bachelors,San Francisco,Self-Employed,0,0.014006033368220157
29,50137.0,19969.0,568.0,36,Female,Unknown,New York,Self-Employed,0,0.3982807451434042
49,21037.0,15419.0,333.0,33,Female,Masters,Chicago,Unemployed,0,0.7329118737522579
49,39886.0,21167.0,663.0,22,Male,Bachelors,Houston,Self-Employed,0,0.5306741544864242
45,88268.0,28741.0,432.0,31,Male,Masters,New York,Self-Employed,0,0.3256069514778688
30,59753.0,20152.0,681.0,2,Male,Bachelors,Houston,Self-Employed,1,0.3372493891622318
48,36779.0,17116.0,576.0,21,Male,Masters,San Francisco,Self-Employed,0,0.4653616095704187
31,71062.0,8774.0,455.0,22,Female,PhD,New York,Salaried,0,0.12346790875701842
37,35119.0,19126.0,686.0,3,Female,Bachelors,Chicago,Unemployed,0,0.5445899772209567
35,41695.0,25378.0,834.0,12,Female,Masters,Chicago,Self-Employed,0,0.6086435149654643
46,32767.0,13271.0,499.0,31,Male,PhD,New York,Salaried,0,0.404998779296875
23,53841.0,3973.0,574.0,28,Female,Bachelors,New York,Salaried,0,0.07378997808402363
49,70529.0,38194.0,800.0,39,Male,PhD,Houston,Unemployed,0,0.5415284276194527
46,35015.0,22681.0,758.0,39,Male,Bachelors,New York,Unemployed,0,0.6477324651587846
60,19093.0,18227.0,349.0,9,Male,High School,Houston,Self-Employed,0,0.954593065884571
19,66365.0,31128.0,831.0,12,Female,Masters,San Francisco,Unemployed,0,0.46903534942591085
40,73307.0,21132.0,391.0,16,Female,High School,New York,Unemployed,0,0.2882632182026518
36,20074.0,30656.0,755.0,37,Male,Masters,San Francisco,Unemployed,0,1.5270734744707348
48,56901.0,29971.0,638.0,1,Male,High School,Chicago,Unemployed,0,0.5267125935819479
68,53398.0,9804.0,352.0,16,Female,Bachelors,Houston,Self-Employed,0,0.1835989438004457
22,38188.0,23680.0,795.0,25,Male,Unknown,Houston,Salaried,0,0.6200738432532928
36,29085.0,33802.0,579.0,37,Female,Bachelors,Chicago,Unemployed,0,1.162139861101561
51,64876.0,12011.0,580.0,36,Male,Masters,San Francisco,Salaried,0,0.1851349476702067
27,52686.0,12109.0,589.0,4,Female,Bachelors,Houston,Salaried,0,0.22982899007345264
42,53816.0,13462.0,372.0,24,Male,High School,Chicago,Salaried,0,0.2501440065406842
19,40673.0,27123.0,436.0,8,Female,PhD,Chicago,Unemployed,0,0.6668387667797611
28,37971.0,22275.0,692.0,27,Male,Masters,Chicago,Unemployed,0,0.5866164542294322
67,13175.0,4514.0,507.0,21,Female,PhD,New York,Self-Employed,0,0.3425925925925926
48,46580.0,22728.0,559.0,28,Male,PhD,San Francisco,Unemployed,0,0.48792426096477104
32,71582.0,17985.0,562.0,34,Female,PhD,Chicago,Unemployed,0,0.25124680440886804
26,36646.0,19102.0,804.0,19,Male,PhD,San Francisco,Unemployed,0,0.5212432122683985
40,27164.0,13304.0,849.0,4,Male,PhD,Houston,Salaried,0,0.4897478372906313
36,56535.0,22786.0,502.0,38,Male,High School,New York,Self-Employed,0,0.40303523418706666
26,59301.0,28404.0,646.0,31,Male,Bachelors,Chicago,Salaried,1,0.47897204141512933
52,49488.0,14864.0,351.0,38,Male,Bachelors,Chicago,Self-Employed,0,0.3003495726323021
38,44769.0,6540.0,655.0,9,Male,PhD,Chicago,Unemployed,0,0.14607996426178244
26,53959.0,17575.0,579.0,39,Female,High School,Houston,Unemployed,0,0.3257042253521127
45,47667.0,26050.0,662.0,16,Female,PhD,New York,Salaried,1,0.5464882101199966
63,49488.0,16632.0,579.0,36,Male,PhD,San Francisco,Salaried,0,0.3360746832629473
68,86559.0,8020.0,677.0,14,Female,Masters,San Francisco,Salaried,1,0.09265249537892792
24,24363.0,26106.0,711.0,8,Male,High School,San Francisco,Self-Employed,0,1.0714989328517486
33,68446.0,31323.0,441.0,31,Male,PhD,San Francisco,Salaried,0,0.4576241471503499
33,51579.0,20160.0,557.0,22,Female,Bachelors,San Francisco,Unemployed,0,0.390849166343544
50,70823.0,7154.0,336.0,10,Male,Masters,San Francisco,Self-Employed,0,0.10101095673782899
21,49488.0,17457.0,344.0,12,Male,PhD,San Francisco,Self-Employed,0,0.3527450544565459
21,50917.0,21212.0,345.0,17,Female,PhD,New York,Unemployed,0,0.4165913822223968
56,61400.0,13522.0,600.0,8,Male,PhD,New York,Salaried,0,0.22022442631227504
57,44088.0,24667.0,587.0,4,Male,High School,Houston,Salaried,0,0.5594819569507133
34,38385.0,12740.0,568.0,21,Female,PhD,Chicago,Unemployed,0,0.33189183556504975
54,62163.0,20205.0,361.0,31,Female,Bachelors,New York,Unemployed,0,0.3250273470175664
56,37335.0,18173.0,541.0,1,Male,Masters,Chicago,Unemployed,0,0.4867420184272552
69,59636.0,24927.0,653.0,20,Male,High School,Houston,Unemployed,0,0.4179787715679863
46,50461.0,19886.0,370.0,27,Male,Masters,New York,Self-Employed,0,0.39407871269470096
69,15058.0,18428.0,712.0,23,Male,Bachelors,Houston,Self-Employed,0,1.2237200345308454
53,41384.0,13577.0,360.0,23,Male,PhD,New York,Salaried,0,0.3280657242962426
55,55023.0,20278.0,751.0,13,Male,High School,New York,Self-Employed,1,0.36853009595812736
56,43910.0,17918.0,692.0,36,Male,PhD,San Francisco,Self-Employed,1,0.408052651955091
67,49488.0,13036.0,828.0,26,Female,High School,Chicago,Self-Employed,1,0.2634120713693952
54,69811.0,21276.0,579.0,23,Male,PhD,Houston,Unemployed,0,0.3047613590786684
69,52541.0,22912.0,490.0,5,Male,Bachelors,San Francisco,Self-Employed,0,0.43607019146587495
52,56656.0,17293.0,377.0,25,Female,Bachelors,New York,Salaried,0,0.30522265562948975
24,42901.0,27453.0,824.0,14,Male,PhD,New York,Self-Employed,1,0.6399002377511538
44,57972.0,22112.0,600.0,28,Male,Bachelors,Houston,Unemployed,0,0.38141893640142827
45,77522.0,9729.0,316.0,35,Female,PhD,Chicago,Self-Employed,0,0.12549823923222786
39,38974.0,30699.0,733.0,9,Male,High School,Houston,Salaried,0,0.7876587556125721
31,75005.0,26136.0,342.0,27,Female,Bachelors,New York,Self-Employed,0,0.3484521238300936
24,55978.0,28015.0,367.0,8,Female,High School,San Francisco,Salaried,0,0.5004555279658444
54,36959.0,23204.0,679.0,20,Female,PhD,Houston,Unemployed,0,0.6278138528138528
39,49488.0,1298.0,511.0,9,Female,High School,San Francisco,Salaried,0,0.026228050677928428
22,55875.0,28741.0,502.0,3,Female,Unknown,Chicago,Salaried,0,0.5143711074522156
19,60147.0,20486.0,408.0,3,Female,PhD,Chicago,Unemployed,0,0.34059320343153554
44,45960.0,22826.0,583.0,5,Female,Bachelors,San Francisco,Salaried,0,0.4966384543417245
38,38055.0,24323.0,524.0,25,Male,Bachelors,Chicago,Self-Employed,0,0.6391370611730082
55,52517.0,35490.0,417.0,39,Female,Masters,San Francisco,Self-Employed,0,0.6757683080086827
32,73722.0,15630.0,639.0,15,Female,PhD,San Francisco,Salaried,1,0.2120098205444705
38,45355.0,15837.0,580.0,7,Male,PhD,San Francisco,Self-Employed,0,0.34917100273392715
27,49599.0,13192.0,790.0,27,Male,PhD,Chicago,Self-Employed,1,0.2659677419354839
40,71845.0,11440.0,318.0,15,Female,PhD,San Francisco,Unemployed,0,0.1592294630181221
56,45495.0,11588.0,579.0,37,Female,High School,Chicago,Salaried,0,0.25470371021628274
22,57654.0,5186.0,768.0,0,Female,PhD,San Francisco,Self-Employed,1,0.08994883357904779
18,63160.0,23413.0,441.0,18,Female,High School,San Francisco,Salaried,0,0.37068760785928023
30,47048.0,35902.0,762.0,16,Male,High School,Chicago,Salaried,1,0.7630767922803885
38,54648.0,36413.0,597.0,27,Male,Bachelors,San Francisco,Self-Employed,0,0.6663067942688796
43,59917.0,13181.0,769.0,11,Female,PhD,San Francisco,Unemployed,0,0.219983978103408
67,43986.0,17823.0,672.0,5,Male,High School,Chicago,Unemployed,0,0.40518789642394343
62,62236.0,29867.0,579.0,6,Male,PhD,New York,Salaried,0,0.47989138293940903
38,41795.0,23459.0,737.0,7,Male,Masters,Houston,Unemployed,0,0.5612738061058474
35,39874.0,21076.0,742.0,2,Male,High School,Chicago,Self-Employed,0,0.5285517241379311
54,27094.0,17946.0,755.0,20,Female,Bachelors,San Francisco,Self-Employed,0,0.662336224395645
62,42448.0,29426.0,547.0,7,Male,PhD,Houston,Unemployed,0,0.6932083205729228
49,49488.0,11416.0,441.0,27,Male,Bachelors,Houston,Unemployed,0,0.2306775242983289
53,43987.0,23847.0,701.0,29,Female,High School,San Francisco,Salaried,1,0.5421251250341003
34,59180.0,22759.0,521.0,31,Male,High School,San Francisco,Unemployed,0,0.3845659924637975
52,24115.0,20347.0,483.0,10,Female,Bachelors,New York,Salaried,0,0.8437137170343341
66,20380.0,26302.0,663.0,19,Female,PhD,San Francisco,Self-Employed,0,1.2905156763652421
28,38764.0,20270.0,487.0,15,Male,High School,Houston,Unemployed,0,0.5228943634722043
38,49488.0,15724.0,412.0,24,Male,Masters,San Francisco,Salaried,0,0.31772717169472003
69,54333.0,20740.0,480.0,8,Female,Bachelors,Houston,Salaried,0,0.381713107814628
43,38524.0,7263.0,498.0,38,Male,High School,Chicago,Salaried,0,0.18852693056456846
21,67541.0,24902.0,369.0,39,Female,PhD,Chicago,Salaried,0,0.3686891119599657
51,40124.0,26946.0,784.0,39,Female,High School,Houston,Self-Employed,1,0.6715514018691588
69,56937.0,14747.0,698.0,2,Male,PhD,Chicago,Unemployed,0,0.2590010186518669
65,44558.0,12844.0,579.0,15,Female,PhD,New York,Salaried,0,0.28824704324603334
35,36968.0,15042.0,302.0,11,Female,High School,Houston,Unemployed,0,0.4068814412074982
57,40924.0,19496.0,777.0,14,Male,Masters,Houston,Unemployed,0,0.4763836285888821
52,61010.0,21727.0,366.0,3,Male,PhD,San Francisco,Self-Employed,0,0.35611611020963435
58,55415.0,32924.0,396.0,22,Female,Bachelors,New York,Unemployed,0,0.5941244405947741
46,64522.0,31913.0,830.0,26,Male,PhD,San Francisco,Self-Employed,1,0.4945988252251135
69,55415.0,26652.0,617.0,38,Female,PhD,New York,Self-Employed,1,0.48094413165872674
46,25832.0,20970.0,397.0,36,Male,Masters,New York,Salaried,0,0.8117524097085124
55,81716.0,12585.0,579.0,12,Female,PhD,New York,Self-Employed,0,0.15400712214104775
59,55628.0,33437.0,406.0,36,Male,High School,Houston,Salaried,0,0.60107138363084
38,57720.0,18019.0,387.0,39,Male,Masters,Chicago,Self-Employed,0,0.3121740787581643
59,44347.0,22251.0,670.0,20,Male,PhD,Chicago,Self-Employed,1,0.501736267700911
30,66698.0,25019.0,674.0,28,Male,High School,San Francisco,Unemployed,0,0.37510307500862083
66,33603.0,20493.0,351.0,28,Male,High School,San Francisco,Salaried,0,0.6098381145101773
58,59147.0,29209.0,340.0,10,Female,PhD,Chicago,Unemployed,0,0.4938290390207615
34,18806.0,23643.0,390.0,27,Female,Bachelors,Chicago,Self-Employed,0,1.2571382995693092
26,60158.0,27909.0,338.0,9,Male,Bachelors,New York,Salaried,0,0.4639206103824864
58,33807.0,23579.0,312.0,4,Female,PhD,San Francisco,Self-Employed,0,0.6974384761003313
18,54155.0,19697.0,403.0,24,Male,PhD,San Francisco,Self-Employed,0,0.36370854568284217
19,70360.0,20593.0,342.0,32,Female,High School,San Francisco,Unemployed,0,0.2926763405864044
65,62341.0,19502.0,508.0,16,Female,PhD,San Francisco,Salaried,0,0.3128228160790478
46,68366.0,9726.0,775.0,32,Female,PhD,Chicago,Salaried,1,0.1422616174470139
50,66813.0,11993.0,408.0,24,Male,High School,Chicago,Salaried,0,0.1794983087376897
27,42136.0,25924.0,513.0,32,Male,PhD,Houston,Self-Employed,0,0.6152312694306666
67,58975.0,9925.0,708.0,8,Female,PhD,Houston,Salaried,1,0.16828879544221378
57,24126.0,16766.0,376.0,26,Female,PhD,Chicago,Self-Employed,0,0.6949061217722883
38,39696.0,11599.0,394.0,24,Female,High School,New York,Self-Employed,0,0.2921883265737965
45,70890.0,16338.0,568.0,3,Female,PhD,Chicago,Self-Employed,0,0.2304664908098348
28,44224.0,18758.0,660.0,8,Male,Bachelors,New York,Salaried,0,0.42414923685698136
51,21980.0,16750.0,829.0,14,Male,PhD,San Francisco,Unemployed,0,0.7620217460534098
25,80205.0,8573.0,461.0,15,Female,Bachelors,Houston,Self-Employed,1,0.10688726529187342
39,58434.0,18516.0,764.0,15,Male,PhD,New York,Unemployed,0,0.31686489261572687
25,61467.0,12329.0,847.0,12,Female,High School,San Francisco,Salaried,1,0.20057590941628164
66,35293.0,14908.0,486.0,13,Male,Bachelors,Chicago,Salaried,0,0.4223947413158044
32,54261.0,25924.0,351.0,21,Female,PhD,Houston,Salaried,0,0.4777560723895175
34,53864.0,27643.0,787.0,20,Male,PhD,Chicago,Salaried,1,0.513190383365822
40,37678.0,9512.0,830.0,8,Female,PhD,San Francisco,Salaried,0,0.25244831338411317
41,47453.0,32549.0,695.0,3,Male,PhD,San Francisco,Unemployed,0,0.6859063514140009
62,27493.0,15919.0,391.0,9,Female,High School,Chicago,Salaried,0,0.5789990543391286
36,44799.0,15192.0,656.0,34,Male,Masters,San Francisco,Salaried,1,0.3391071428571429
22,64608.0,12867.0,443.0,8,Female,Bachelors,San Francisco,Salaried,0,0.1991518209537371
49,38797.0,20447.0,498.0,15,Female,PhD,New York,Salaried,0,0.5270117016341048
61,78609.0,35852.0,622.0,17,Male,High School,Chicago,Salaried,1,0.45607429080269685
18,28459.0,7683.0,631.0,9,Male,Masters,Chicago,Self-Employed,0,0.26995783555867886
40,46097.0,3545.0,563.0,20,Male,High School,Houston,Self-Employed,0,0.07690138400798299
54,40154.0,22148.0,516.0,14,Female,PhD,New York,Unemployed,0,0.5515626945585855
25,47297.0,24555.0,733.0,14,Female,Masters,New York,Salaried,1,0.519155143980718
30,70572.0,20421.0,759.0,10,Female,Bachelors,San Francisco,Unemployed,0,0.2893599535233021
25,35233.0,24766.0,802.0,39,Male,Bachelors,Houston,Unemployed,0,0.7029006073678833
40,43231.0,10950.0,768.0,36,Female,High School,Houston,Salaried,1,0.2532846039970392
60,59818.0,12441.0,665.0,19,Male,Bachelors,New York,Salaried,1,0.20797739848543104
18,51397.0,20992.0,538.0,33,Female,Bachelors,Houston,Self-Employed,0,0.4084205611113273
62,52628.0,34065.0,579.0,21,Female,Masters,New York,Salaried,0,0.6472667160690874
68,35521.0,24485.0,694.0,17,Female,Bachelors,Houston,Self-Employed,0,0.6892911435166938
41,48926.0,24858.0,374.0,15,Male,Masters,New York,Unemployed,0,0.5080630326813416
52,66974.0,11411.0,397.0,4,Female,Masters,New York,Unemployed,0,0.17037700634565137
41,25857.0,23379.0,682.0,0,Female,Masters,San Francisco,Self-Employed,1,0.9041302498259726
34,39540.0,10543.0,669.0,18,Male,Bachelors,San Francisco,Self-Employed,0,0.2666346324068688
22,22767.0,34142.0,579.0,9,Female,High School,Houston,Salaried,0,1.4995607870695713
37,58055.0,11905.0,555.0,20,Male,High School,San Francisco,Self-Employed,0,0.20506063111478573
38,68382.0,13628.0,608.0,12,Female,Bachelors,Chicago,Self-Employed,1,0.1992892970475118
57,47249.0,8215.0,475.0,23,Female,Masters,Chicago,Salaried,0,0.17386243386243386
48,34917.0,20687.0,527.0,22,Male,Bachelors,Houston,Unemployed,0,0.5924451572254997
63,35356.0,20350.0,646.0,22,Female,PhD,New York,Self-Employed,1,0.5755578810419436
53,45544.0,32106.0,641.0,10,Male,High School,San Francisco,Salaried,1,0.7049291909100889
28,45487.0,26211.0,538.0,1,Male,Unknown,Houston,Salaried,0,0.5762179036229336
69,63677.0,13674.0,649.0,5,Female,Bachelors,Chicago,Self-Employed,1,0.2147366437388109
32,39967.0,26987.0,754.0,10,Female,Masters,New York,Unemployed,0,0.6752151721377102
36,56526.0,10052.0,740.0,14,Female,PhD,San Francisco,Salaried,0,0.17782652537725335
24,45418.0,14253.0,814.0,8,Female,Masters,New York,Self-Employed,1,0.3138114005152029
68,38829.0,20948.0,380.0,11,Female,PhD,New York,Unemployed,0,0.5394797836724182
45,45044.0,10945.0,660.0,35,Male,High School,San Francisco,Self-Employed,1,0.24297924297924298
68,55048.0,28517.0,587.0,27,Male,Masters,San Francisco,Salaried,0,0.5180293919962216
60,63724.0,38235.0,307.0,22,Male,Bachelors,Chicago,Salaried,0,0.6
22,46220.0,17644.0,386.0,26,Male,Masters,Chicago,Salaried,0,0.3817312477012613
22,31941.0,14787.0,585.0,23,Male,Masters,New York,Self-Employed,0,0.4629328157285079
47,64996.0,18963.0,698.0,13,Female,PhD,New York,Salaried,1,0.29175192701201597
49,36527.0,15541.0,373.0,34,Male,PhD,Chicago,Self-Employed,0,0.4254544459045116
25,53912.0,22094.0,738.0,26,Male,Bachelors,Chicago,Unemployed,0,0.4098083950067702
27,49628.0,9421.0,422.0,20,Female,High School,New York,Unemployed,0,0.1898285276753511
55,47621.0,22548.0,676.0,12,Female,High School,Houston,Unemployed,0,0.4734786443240519
64,42695.0,35295.0,442.0,7,Female,PhD,Houston,Unemployed,0,0.8266582349634626
49,59302.0,3983.0,457.0,33,Female,Bachelors,Houston,Salaried,0,0.06716354990472657
65,0.0,10651.0,729.0,22,Male,Masters,San Francisco,Salaried,0,10651.0
